1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.764291	627.201626	0.012246	951.8
1	-0.867631	623.504937	0.008731	9.7
2	-0.000000	619.865785	0.000000	9.4
3	-0.000000	616.282728	0.000000	8.9
4	-0.025269	612.754375	0.001352	7.9
5	-0.629822	609.279381	0.007693	10.6
6	-0.714845	605.856447	0.006927	10.7
7	-0.079701	602.484317	0.003007	9.8
8	-0.769741	599.161779	0.011236	9.2
9	-0.548899	595.887656	0.008107	8.7
10	-0.328845	592.660813	0.013331	9.5
11	-0.102681	589.480151	0.001478	10.3
12	-0.590767	586.344606	0.011066	8.0
13	0.000000	583.253145	0.000000	9.4
14	-0.000000	580.204771	0.000000	8.4
15	-0.823692	577.198517	0.005941	9.2
16	-1.022126	574.233444	0.021035	8.2
17	-0.430463	571.308645	0.007941	9.5
18	-0.440256	568.423237	0.005915	8.5
19	-0.004343	565.576365	0.000206	9.5
20	-0.000045	562.767201	0.000004	8.9
21	-0.000000	559.994938	0.000000	9.3
22	-0.450306	557.258797	0.009900	9.3
23	-0.724043	554.558018	0.009082	9.0
24	-0.699646	551.891865	0.006832	8.7
25	-0.512530	549.259621	0.011119	8.5
26	-1.012379	546.660592	0.008833	9.9
27	-0.554183	544.094102	0.008770	8.6
28	-0.671899	541.559494	0.006469	10.0
29	-0.379483	539.056129	0.009352	9.2
30	-1.009613	536.583387	0.018580	9.0
31	-0.377337	534.140663	0.004988	9.6
32	-0.901069	531.727370	0.016768	8.2
33	-0.620743	529.342935	0.006921	9.8
34	-0.680235	526.986802	0.007538	10.1
35	-0.728183	524.658430	0.010988	9.8
36	-0.000000	522.357290	0.000000	8.9
37	-0.770350	520.082868	0.014341	8.6
38	-0.946713	517.834665	0.013517	9.6
39	-0.897032	515.612193	0.008971	8.5
40	-0.214250	513.414976	0.003813	8.6
41	-0.747573	511.242551	0.010986	8.3
42	-0.437513	509.094468	0.002860	9.2
43	0.000000	506.970285	0.000000	8.8
44	-0.817717	504.869574	0.007463	9.2
45	-0.862045	502.791916	0.009704	9.3
46	-0.208087	500.736903	0.002615	9.8
47	-0.000000	498.704137	0.000000	9.2
