1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.299231	0.000000	42.533354	0.009249	99.6
1	-0.282419	0.000000	42.533354	0.010984	2.0
2	-0.299391	0.000000	42.533354	0.012814	2.0
3	-0.296938	0.000000	42.533354	0.011042	1.9
4	-0.304400	0.000000	42.533354	0.013325	1.9
5	-0.299901	0.000000	42.533354	0.009603	2.0
6	-0.280454	0.000000	42.533354	0.009218	2.0
7	-0.309482	0.000000	42.533354	0.005304	2.4
8	-0.312499	0.000000	42.533354	0.010170	2.2
9	-0.311231	0.000000	42.533354	0.008942	2.1
10	-0.309913	0.000000	42.533354	0.008187	1.9
11	-0.354421	0.000000	42.533354	0.008690	2.0
12	-0.344695	0.000000	42.533354	0.008450	2.1
13	-0.330227	0.000000	42.533354	0.009112	2.2
14	-0.350937	0.000000	42.533354	0.009605	2.8
15	-0.336983	0.000000	42.533354	0.009078	2.1
16	-0.333290	0.000000	42.533354	0.007855	2.0
17	-0.344157	0.000000	42.533354	0.009642	2.1
18	-0.347894	0.000000	42.533354	0.008911	2.1
19	-0.362386	0.000000	42.533354	0.007294	2.0
20	-0.337140	0.000000	42.533354	0.009255	2.1
21	-0.345915	0.000000	42.533354	0.004838	2.7
22	-0.370158	0.000000	42.533354	0.009594	2.5
23	-0.357255	0.000000	42.533354	0.008803	2.2
24	-0.361689	0.000000	42.533354	0.007698	2.3
25	-0.353307	0.000000	42.533354	0.009105	2.2
26	-0.368575	0.000000	42.533354	0.009884	2.2
27	-0.369325	0.000000	42.533354	0.010301	2.5
28	-0.403603	0.000000	42.533354	0.011822	3.3
29	-0.382823	0.000000	42.533354	0.010605	2.4
30	-0.377484	0.000000	42.533354	0.010159	2.6
31	-0.415128	0.000000	42.533354	0.011440	2.1
32	-0.406360	0.000000	42.533354	0.010126	2.1
33	-0.421857	0.000000	42.533354	0.009036	2.1
34	-0.403505	0.000000	42.533354	0.011457	2.8
35	-0.401700	0.000000	42.533354	0.014104	2.5
36	-0.428459	0.000000	42.533354	0.010911	2.3
37	-0.442867	0.000000	42.533354	0.010279	2.2
38	-0.435220	0.000000	42.533354	0.013563	2.1
39	-0.448707	0.000000	42.533354	0.011934	2.1
40	-0.462632	0.000000	42.533354	0.010529	2.5
41	-0.479724	0.000000	42.533354	0.008506	3.8
42	-0.480536	0.000000	42.533354	0.013109	2.5
43	-0.475386	0.000000	42.533354	0.010538	2.4
44	-0.492931	0.000000	42.533354	0.012758	2.4
45	-0.463476	0.000000	42.533354	0.013636	2.4
46	-0.489006	0.000000	42.533354	0.011918	2.3
47	-0.493635	0.000000	42.533354	0.010448	3.0
48	-0.489911	0.000000	42.533354	0.013860	2.5
49	-0.513902	0.000000	42.533354	0.009939	2.2
50	-0.545612	0.000000	42.533354	0.012890	2.2
51	-0.550391	0.000000	42.533354	0.015222	2.2
52	-0.551743	0.000000	42.533354	0.011785	2.1
53	-0.533129	0.000000	42.533354	0.011310	2.4
54	-0.527187	0.000000	42.533354	0.015273	2.8
55	-0.579519	0.000000	42.533354	0.013461	2.4
56	-0.542840	0.000000	42.533354	0.011690	2.1
57	-0.572059	0.000000	42.533354	0.016836	2.4
58	-0.583337	0.000000	42.533354	0.013202	2.2
59	-0.588088	0.000000	42.533354	0.013449	2.1
60	-0.592447	0.000000	42.533354	0.015634	2.6
61	-0.597467	0.000000	42.533354	0.015499	2.7
62	-0.613809	0.000000	42.533354	0.012617	2.4
63	-0.619845	0.000000	42.533354	0.014285	2.0
64	-0.614947	0.000000	42.533354	0.012294	2.0
65	-0.631603	0.000000	42.533354	0.015785	2.3
66	-0.632936	0.000000	42.533354	0.013552	2.4
67	-0.652630	0.000000	42.533354	0.011363	2.9
68	-0.642044	0.000000	42.533354	0.017822	2.1
69	-0.657941	0.000000	42.533354	0.013305	1.9
70	-0.650014	0.000000	42.533354	0.012749	2.0
71	-0.669024	0.000000	42.533354	0.013984	2.0
72	-0.683150	0.000000	42.533354	0.012955	2.3
73	-0.693579	0.000000	42.533354	0.011506	2.2
74	-0.708507	0.000000	42.533354	0.012628	3.1
75	-0.680589	0.000000	42.533354	0.015965	2.4
76	-0.694362	0.000000	42.533354	0.014595	2.3
77	-0.723910	0.000000	42.533354	0.018852	2.2
78	-0.703644	0.000000	42.533354	0.014977	2.1
79	-0.706610	0.000000	42.533354	0.014141	2.2
80	-0.767290	0.000000	42.533354	0.010937	2.5
81	-0.719346	0.000000	42.533354	0.014602	2.8
82	-0.721209	0.000000	42.533354	0.011534	2.1
83	-0.751659	0.000000	42.533354	0.013897	2.4
84	-0.739139	0.000000	42.533354	0.013427	2.0
85	-0.756740	0.000000	42.533354	0.015035	2.2
86	-0.784497	0.000000	42.533354	0.011588	2.1
87	-0.761979	0.000000	42.533354	0.011564	2.7
88	-0.782281	0.000000	42.533354	0.012453	2.6
89	-0.743796	0.000000	42.533354	0.015991	2.5
90	-0.788588	0.000000	42.533354	0.010010	2.3
91	-0.813647	0.000000	42.533354	0.008098	2.3
92	-0.807347	0.000000	42.533354	0.010579	2.5
93	-0.796616	0.000000	42.533354	0.012717	2.9
94	-0.789072	0.000000	42.533354	0.010604	2.5
95	-0.793484	0.000000	42.533354	0.008274	2.3
96	-0.809723	0.000000	42.533354	0.012561	2.2
97	-0.802563	0.998999	40.601867	0.013130	2.3
98	-0.821744	0.736906	41.091424	0.010720	2.3
99	-0.825898	0.474813	41.592931	0.008938	2.4
100	-0.802069	0.212721	42.106830	0.009274	3.0
101	-0.828978	0.000000	42.533354	0.008429	2.7
102	-0.813830	0.000000	42.533354	0.008639	2.3
103	-0.846309	0.000000	42.533354	0.006862	2.0
104	-0.763916	1.000000	40.600019	0.004166	2.2
105	-0.808174	0.737920	41.089507	0.006527	2.1
106	-0.796395	0.926508	40.736100	0.009823	2.0
107	-0.773585	1.926508	38.959288	0.008147	2.5
108	-0.808085	2.926508	37.330998	0.007425	2.2
109	-0.773659	3.926508	35.833356	0.009718	1.9
110	-0.825048	3.664415	36.214134	0.008373	1.9
111	-0.793133	4.664415	34.803069	0.006664	2.1
112	-0.814337	5.664415	33.497844	0.008731	2.0
113	-0.808430	5.402322	33.830373	0.005413	2.0
114	-0.826807	6.402322	32.595793	0.008204	2.3
115	-0.780476	7.402322	31.448148	0.009251	2.6
116	-0.798432	8.402301	30.378589	0.006302	2.3
117	-0.823150	8.140208	30.651820	0.009011	2.0
118	-0.829570	9.140208	29.634846	0.011843	2.2
119	-0.830765	8.878957	29.893963	0.009546	2.3
120	-0.817228	9.878957	28.925861	0.008696	2.4
121	-0.821318	10.878957	28.018496	0.008220	2.8
122	-0.813598	10.616864	28.250759	0.008029	2.1
123	-0.833161	10.354771	28.486906	0.010793	2.5
124	-0.831692	11.354287	27.606865	0.005891	2.2
125	-0.812959	11.092194	27.832326	0.008338	2.2
126	-0.836172	10.830102	28.061501	0.011370	2.1
127	-0.815352	10.568009	28.294481	0.010371	2.1
128	-0.802624	11.568009	27.425700	0.006264	2.7
129	-0.821131	12.568009	26.608681	0.007046	2.1
130	-0.821514	13.568009	25.838932	0.006982	2.0
131	-0.813961	13.305916	26.036338	0.005519	2.1
132	-0.843088	14.305916	25.298888	0.010274	1.9
133	-0.787982	15.305916	24.602063	0.007455	1.9
134	-0.793246	15.043823	24.780957	0.011266	1.8
135	-0.823643	16.043823	24.111993	0.004047	2.5
136	-0.819053	17.043823	23.478198	0.004921	2.2
137	-0.784588	16.781776	23.641038	0.009624	2.1
138	-0.809740	17.748342	23.051320	0.008728	1.9
139	-0.795136	18.748342	22.471388	0.005406	2.0
140	-0.804380	19.748342	21.919921	0.008722	1.9
141	-0.771380	20.748342	21.394872	0.008893	2.3
142	-0.821219	21.748318	20.894399	0.007597	2.4
143	-0.828141	21.486225	21.023295	0.006113	2.7
144	-0.797906	21.224188	21.153762	0.009172	2.0
145	-0.819001	20.962095	21.285887	0.013377	2.0
146	-0.816241	21.962095	20.790430	0.006504	1.9
147	-0.838347	22.962095	20.317513	0.006123	2.1
148	-0.816310	23.962095	19.865632	0.005273	2.1
149	-0.832455	24.801391	19.501600	0.006844	2.1
150	-0.875659	24.539299	19.613838	0.003860	2.8
151	-0.831518	24.766322	19.516544	0.009648	2.2
152	-0.788169	24.507912	19.627365	0.005689	2.3
153	-0.813232	24.245819	19.741060	0.007672	2.0
154	-0.789408	23.983765	19.856062	0.010913	2.2
155	-0.843243	23.721673	19.972429	0.007276	2.2
156	-0.792485	24.721673	19.535603	0.008732	2.3
157	-0.814566	25.721673	19.117475	0.007284	3.1
158	-0.832444	26.721673	18.716872	0.008851	2.2
159	-0.813884	27.721673	18.332713	0.007848	2.2
160	-0.799772	28.721673	17.964006	0.007114	2.3
161	-0.842697	28.459580	18.059200	0.009434	2.1
162	-0.827077	29.459580	17.701305	0.010504	2.1
163	-0.816454	29.197487	17.793728	0.008787	2.1
164	-0.807615	30.173956	17.454199	0.007851	3.0
165	-0.820218	31.173956	17.119661	0.007252	2.4
166	-0.775757	30.911864	17.206094	0.010526	2.6
167	-0.812050	31.911864	16.880910	0.007271	2.3
168	-0.796719	32.911864	16.567790	0.005491	2.3
169	-0.796815	33.911859	16.266075	0.005813	2.3
170	-0.796689	33.649777	16.344082	0.004662	2.8
171	-0.830712	33.387690	16.422842	0.011648	2.5
172	-0.825703	33.125597	16.502366	0.007964	2.4
173	-0.795623	34.125597	16.203007	0.006312	2.3
174	-0.813820	35.125597	15.914315	0.005814	2.3
175	-0.839393	36.125597	15.635730	0.009085	2.3
176	-0.798921	37.125597	15.366731	0.010482	2.3
177	-0.817865	36.863504	15.436335	0.008468	2.8
178	-0.802111	37.863504	15.174095	0.005295	2.1
179	-0.779661	38.863504	14.920617	0.006012	2.0
180	-0.799114	39.863504	14.675468	0.006661	2.1
181	-0.797093	39.601411	14.738938	0.008085	2.4
182	-0.772383	40.601410	14.499675	0.005669	2.4
183	-0.824968	40.339318	14.561630	0.008399	2.9
184	-0.830785	40.077225	14.624116	0.009311	2.6
185	-0.778736	41.077225	14.388537	0.008074	2.3
186	-0.748341	42.077225	14.160427	0.006329	2.2
187	-0.778528	41.815144	14.219508	0.014011	2.3
188	-0.776705	42.815144	13.996684	0.009600	2.2
189	-0.821342	43.815144	13.780737	0.004905	2.3
190	-0.833484	43.553051	13.836688	0.006018	3.0
191	-0.797488	44.553036	13.625615	0.008424	2.3
192	-0.789143	45.553036	13.420882	0.006769	2.1
193	-0.775182	46.552827	13.222251	0.009995	2.0
194	-0.792323	47.552827	13.029374	0.011307	2.0
195	-0.845122	47.290734	13.079379	0.007511	2.1
196	-0.822836	48.290734	12.890619	0.005815	2.2
197	-0.810574	48.028641	12.939563	0.007151	2.9
198	-0.832703	49.028641	12.754787	0.008302	2.1
199	-0.791822	50.028641	12.575215	0.010212	1.9
200	-0.811201	51.028641	12.400629	0.007464	2.1
201	-0.819987	52.028641	12.230824	0.007461	2.1
202	-0.792640	53.011776	12.068355	0.007579	2.0
203	-0.787694	54.011776	11.907469	0.006653	2.1
204	-0.850566	53.749684	11.949220	0.004220	3.3
205	-0.830590	53.487591	11.991265	0.007759	2.3
206	-0.782313	53.267139	12.026859	0.007986	2.3
207	-0.846098	54.267139	11.867070	0.009508	2.2
208	-0.821924	55.267139	11.711472	0.005745	2.2
209	-0.830205	55.005046	11.751857	0.008814	2.0
210	-0.814194	56.005046	11.599245	0.007769	2.0
211	-0.792054	57.004846	11.450576	0.009467	2.9
212	-0.840801	58.004846	11.305641	0.005554	2.2
213	-0.801476	59.004846	11.164329	0.006432	2.0
214	-0.831710	58.928919	11.174934	0.005078	2.2
215	-0.826166	59.699780	11.068189	0.012781	2.0
216	-0.812444	60.699780	10.932715	0.007472	2.2
217	-0.801111	60.437687	10.967900	0.007215	2.1
218	-0.834070	61.437687	10.834855	0.008740	2.6
219	-0.842974	61.175594	10.869412	0.006010	2.2
220	-0.821126	62.175594	10.738732	0.006444	1.9
221	-0.805673	63.171995	10.611611	0.003339	1.9
222	-0.823540	63.076732	10.623634	0.012008	2.1
223	-0.839227	64.076732	10.498763	0.006255	2.0
224	-0.812071	65.076712	10.376795	0.009858	2.1
225	-0.843259	64.814619	10.408488	0.006925	2.7
226	-0.771313	65.814619	10.288595	0.007299	2.2
227	-0.801703	65.552526	10.319750	0.004899	2.3
228	-0.781029	65.327798	10.346614	0.008051	2.2
229	-0.801810	66.327798	10.228134	0.005778	2.0
230	-0.826167	67.290298	10.116632	0.009870	2.1
231	-0.779464	67.028206	10.146753	0.006002	2.0
232	-0.835706	68.028206	10.032780	0.007620	2.6
233	-0.811269	69.026072	9.921575	0.011934	2.4
234	-0.832477	70.026072	9.812578	0.007249	1.9
235	-0.817198	69.763979	9.840913	0.008933	2.0
236	-0.832474	69.501887	9.869412	0.005903	2.0
237	-0.815141	69.239794	9.898077	0.006458	1.9
238	-0.795273	68.977701	9.926909	0.009668	2.3
239	-0.820590	69.977701	9.817795	0.008414	2.2
240	-0.781405	69.715608	9.846160	0.006686	2.5
241	-0.825338	69.453516	9.874690	0.006863	2.0
242	-0.827005	70.453515	9.766715	0.009971	1.8
243	-0.831021	71.452999	9.661130	0.004973	1.9
244	-0.835119	72.452986	9.557752	0.011212	2.0
245	-0.786545	73.452986	9.456561	0.005423	2.1
246	-0.821215	74.452986	9.357491	0.008473	2.1
247	-0.824815	74.190893	9.383255	0.010863	2.8
248	-0.803934	74.068354	9.395350	0.003823	2.0
249	-0.800757	73.806262	9.421323	0.003025	2.0
