1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.616632	0.000000	23.440149	0.010451	837.5
1	-0.621052	0.000000	23.440149	0.009372	2.4
2	-0.617903	0.000000	23.440149	0.007439	3.0
3	-0.603985	0.000000	23.440149	0.010109	2.9
4	-0.612076	0.000000	23.440149	0.008487	2.7
5	-0.620994	0.000000	23.440149	0.006399	2.3
6	-0.611732	1.000000	22.374687	0.013687	2.5
7	-0.632033	0.445686	22.953014	0.012378	2.4
8	-0.632131	0.000000	23.440149	0.008653	3.5
9	-0.609368	0.000000	23.440149	0.009836	2.7
10	-0.613887	0.000000	23.440149	0.007336	2.2
11	-0.590355	0.999985	22.374703	0.006611	2.4
12	-0.592770	0.450635	22.947718	0.006939	2.5
13	-0.616263	0.295812	23.114551	0.008352	2.7
14	-0.625011	1.191336	22.181770	0.017009	3.6
15	-0.638215	2.191219	21.225409	0.009085	3.1
16	-0.583344	3.191219	20.348008	0.004626	3.0
17	-0.630186	2.636826	20.825263	0.010360	2.6
18	-0.623093	3.568783	20.035307	0.011840	2.6
19	-0.582039	3.013555	20.498552	0.009524	3.3
20	-0.619225	3.090147	20.433380	0.008514	2.5
21	-0.628875	4.090147	19.618981	0.007886	2.4
22	-0.639898	5.090147	18.867012	0.007153	2.5
23	-0.631303	4.540436	19.273090	0.007355	2.4
24	-0.616770	5.540432	18.546915	0.010165	2.6
25	-0.591486	6.369529	17.985078	0.004231	3.3
26	-0.625510	7.345972	17.365541	0.007537	2.4
27	-0.598283	6.791727	17.711858	0.007009	2.3
28	-0.619663	6.236499	18.072922	0.010181	2.3
29	-0.626350	5.706621	18.431501	0.010131	2.2
30	-0.621248	5.765543	18.390926	0.008978	2.5
31	-0.629156	6.765542	17.728562	0.010896	2.9
32	-0.626555	7.735197	17.130320	0.007822	2.7
33	-0.634481	8.667352	16.592082	0.009968	2.4
34	-0.652024	8.112124	16.908526	0.005163	2.3
35	-0.634080	7.572663	17.227765	0.008941	2.5
36	-0.617559	7.399403	17.332869	0.009045	2.7
37	-0.599042	8.395911	16.745292	0.008123	2.5
38	-0.616893	9.395765	16.194464	0.008298	3.3
39	-0.619025	10.392262	15.680397	0.006397	2.8
40	-0.630169	9.856183	15.952820	0.007351	2.4
41	-0.581385	10.854420	15.452899	0.006853	2.6
42	-0.586819	10.316561	15.718301	0.009977	2.4
43	-0.636752	9.761542	16.001900	0.007963	2.3
44	-0.631776	9.209286	16.294431	0.008252	2.9
45	-0.647193	8.655770	16.598561	0.007770	2.6
46	-0.629597	9.654249	16.057908	0.009107	2.5
47	-0.623417	9.099021	16.354124	0.009147	2.5
48	-0.649993	10.098334	15.828601	0.011106	2.5
49	-0.632189	9.543106	16.116341	0.010212	2.5
50	-0.599656	10.543106	15.605411	0.009447	2.9
51	-0.621458	9.989311	15.884287	0.007840	2.4
52	-0.635454	9.434083	16.174074	0.014517	2.3
