1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.782644	627.201626	0.009219	828.9
1	-0.854004	623.504937	0.009270	7.8
2	-0.000000	619.865785	0.000000	7.8
3	-0.000000	616.282728	0.000000	7.6
4	-0.030487	612.754375	0.001218	8.4
5	-0.579709	609.279381	0.005292	7.7
6	-0.630996	605.856447	0.012135	8.0
7	-0.084642	602.484317	0.001940	7.6
8	-0.720749	599.161779	0.004011	7.9
9	-0.401806	595.887656	0.005903	7.9
10	-0.422841	592.660813	0.006415	8.2
11	-0.100785	589.480151	0.001181	8.4
12	-0.627275	586.344606	0.010246	8.3
13	0.000000	583.253145	0.000000	7.9
14	0.000000	580.204771	0.000000	8.2
15	-0.803174	577.198517	0.004606	16.5
16	-1.033673	574.233444	0.010506	10.1
17	-0.368809	571.308645	0.006711	8.5
18	-0.384529	568.423237	0.004672	8.8
19	-0.001645	565.576365	0.000748	8.5
20	-0.000023	562.767201	0.000009	8.4
21	-0.000000	559.994938	0.000000	7.7
22	-0.532901	557.258797	0.006389	8.2
23	-0.701373	554.558018	0.008563	9.7
24	-0.702412	551.891865	0.003549	9.2
25	-0.557714	549.259621	0.005289	8.5
26	-0.965215	546.660592	0.007391	9.5
27	-0.564509	544.094102	0.006025	7.9
28	-0.690135	541.559494	0.006529	8.5
29	-0.310553	539.056129	0.005320	7.9
30	-1.033068	536.583387	0.008540	8.3
31	-0.358437	534.140663	0.005788	8.1
32	-0.991030	531.727370	0.009182	8.5
33	-0.580467	529.342935	0.007436	8.0
34	-0.744248	526.986802	0.007795	9.2
35	-0.707783	524.658430	0.011177	8.8
36	-0.000000	522.357290	0.000000	8.6
37	-0.763939	520.082868	0.006768	8.4
38	-0.913385	517.834665	0.011575	8.4
39	-0.917226	515.612193	0.007470	8.2
40	-0.199726	513.414976	0.006968	8.7
41	-0.774330	511.242551	0.008042	8.9
42	-0.401710	509.094468	0.003501	8.2
43	-0.000000	506.970285	0.000000	9.0
44	-0.810949	504.869574	0.006070	8.2
45	-0.856583	502.791916	0.010329	9.1
46	-0.220627	500.736903	0.002617	8.2
47	-0.000000	498.704137	0.000000	8.9
48	-0.852556	496.693228	0.008318	8.7
49	-0.922353	494.703798	0.011826	8.9
50	-0.091819	492.735476	0.001695	8.3
51	-0.980150	490.787900	0.009387	8.6
52	-0.909765	488.860718	0.006191	8.2
53	-0.184849	486.953585	0.004015	8.9
54	-0.384799	485.066164	0.005964	8.4
55	-0.000000	483.198126	0.000000	8.5
56	-0.918819	481.349149	0.011450	8.1
57	-0.454509	479.518920	0.005118	8.9
58	-0.271365	477.707132	0.007005	8.3
59	-0.649320	475.913485	0.006071	10.6
60	-0.442026	474.137684	0.007471	9.1
61	-0.000000	472.379445	0.000000	8.4
62	-0.844186	470.638485	0.006293	9.4
63	-0.730324	468.914531	0.004876	8.4
64	-0.004868	467.207315	0.000656	8.9
65	-0.392922	465.516573	0.005205	8.2
66	-0.090825	463.842050	0.001367	8.9
67	-0.625594	462.183494	0.004004	8.2
68	-0.446323	460.540658	0.005945	9.2
69	-0.253860	458.913303	0.003321	8.3
70	-0.679910	457.301192	0.008126	8.9
71	-0.000000	455.704096	0.000000	8.3
72	-0.229016	454.121787	0.004193	8.9
73	-0.788197	452.554045	0.005115	8.5
74	-0.301747	451.000653	0.005725	8.7
75	-0.000000	449.461399	0.000000	9.0
76	-0.447929	447.936075	0.006845	8.5
77	-0.000000	446.424477	0.000000	9.0
78	-0.000000	444.926406	0.000000	8.3
79	-0.000000	443.441666	0.000000	8.8
80	-0.442136	441.970065	0.006556	8.8
81	-0.615678	440.511415	0.008025	8.8
82	-0.603292	439.065533	0.008004	8.7
83	-0.505447	437.632238	0.004870	8.7
84	-0.798893	436.211351	0.006424	8.8
85	-0.700792	434.802701	0.009809	9.3
86	-0.000000	433.406117	0.000000	8.2
87	-0.130088	432.021430	0.002095	9.3
88	-0.000000	430.648479	0.000000	8.1
89	-0.194010	429.287101	0.004488	9.1
90	-0.592113	427.937140	0.007623	8.6
91	-0.304559	426.598440	0.006179	8.5
92	-0.849993	425.270849	0.004490	8.7
93	-0.997482	423.954220	0.010516	8.9
94	-0.242303	422.648404	0.003242	9.0
95	-0.012121	421.353259	0.000190	8.3
96	-0.969978	420.068643	0.006201	9.1
97	-0.628613	418.794419	0.006987	8.9
98	-0.238705	417.530451	0.003602	8.7
99	-0.518478	416.276604	0.005332	8.3
100	-0.366546	415.032748	0.002014	9.0
101	-0.676855	413.798754	0.004604	8.3
102	-0.204633	412.574495	0.002641	9.0
103	-0.874582	411.359849	0.004137	8.5
104	0.000000	410.154691	0.000000	9.2
105	-0.756466	408.958904	0.007298	9.0
106	-0.752195	407.772368	0.007638	8.6
107	-0.351360	406.594968	0.002930	9.1
108	-0.826266	405.426590	0.005067	9.9
109	-0.284014	404.267122	0.006423	9.0
110	-0.281222	403.116456	0.005568	8.6
111	-0.792845	401.974481	0.009233	8.9
112	-1.046872	400.841093	0.012297	8.5
113	-0.943175	399.716187	0.006226	8.6
114	-0.022630	398.599660	0.002236	8.7
115	-0.517748	397.491411	0.005871	8.5
116	-0.020688	396.391342	0.001116	8.4
117	-0.476780	395.299353	0.003763	8.8
118	-0.386291	394.215350	0.005246	8.6
119	-0.570713	393.139238	0.008179	9.4
120	-0.635539	392.070924	0.008108	8.8
121	-0.216127	391.010316	0.001926	9.4
122	-0.060022	389.957325	0.001614	8.9
123	-0.013512	388.911862	0.001043	8.1
124	-0.512749	387.873839	0.007591	9.6
125	-0.400578	386.843173	0.006994	8.4
126	-0.000005	385.819777	0.000010	8.7
127	-0.129599	384.803569	0.002710	8.3
128	-0.222805	383.794468	0.003530	8.9
129	-0.157447	382.792393	0.003398	8.2
130	-0.000000	381.797264	0.000000	9.1
131	-0.000000	380.809005	0.000000	8.4
132	-0.000000	379.827537	0.000000	9.6
133	-0.815339	378.852786	0.007852	9.3
134	-0.814196	377.884678	0.005481	8.6
135	-1.077517	376.923138	0.016705	9.6
136	-0.835277	375.968095	0.008241	8.6
137	-0.265027	375.019479	0.004017	8.8
138	-0.847842	374.077218	0.005782	8.6
139	-0.566317	373.141244	0.007238	8.8
140	-0.449273	372.211489	0.006492	8.8
141	-0.678199	371.287887	0.007139	8.7
142	-0.016315	370.370370	0.000190	8.5
143	-0.010754	369.458876	0.000217	8.8
144	-0.060854	368.553338	0.003043	8.6
145	-0.000000	367.653696	0.000000	8.8
146	-0.000000	366.759885	0.000000	9.1
147	-0.089378	365.871846	0.002420	8.8
148	-0.851021	364.989518	0.007618	9.4
149	-0.852508	364.112841	0.008907	8.4
150	-0.016806	363.241757	0.000605	9.1
151	-0.457847	362.376208	0.006372	8.1
152	-0.592687	361.516137	0.007885	9.1
153	-0.865448	360.661488	0.005068	8.6
154	-0.259565	359.812206	0.002801	9.6
155	-0.590037	358.968236	0.003676	8.3
156	-0.803219	358.129524	0.005644	9.0
157	-0.255536	357.296018	0.003244	8.4
158	-0.000000	356.467665	0.000000	9.2
159	-0.713814	355.644414	0.004557	8.7
160	-0.308531	354.826213	0.002569	8.4
161	-0.000685	354.013012	0.000117	9.9
162	-0.000000	353.204763	0.000000	8.6
163	-0.005996	352.401415	0.000439	9.4
164	-0.268898	351.602922	0.003400	8.7
165	-0.712842	350.809235	0.007025	8.9
166	-0.841875	350.020308	0.009126	8.4
167	-0.478836	349.236095	0.004907	8.9
168	-0.480648	348.456550	0.006300	8.7
169	-0.496370	347.681627	0.006334	9.5
170	-0.904228	346.911283	0.005539	9.4
171	-0.874699	346.145474	0.009147	8.7
172	0.000000	345.384157	0.000000	10.3
173	-0.496279	344.627288	0.005502	8.7
174	-0.412604	343.874826	0.005775	9.6
175	-0.416130	343.126729	0.003951	8.5
176	-0.000000	342.382957	0.000000	9.4
177	-0.930059	341.643469	0.008942	8.7
178	-0.547362	340.908224	0.012574	9.0
179	-0.981225	340.177184	0.007092	8.6
180	-0.508696	339.450309	0.005796	9.5
181	-0.000000	338.727561	0.000000	9.4
182	-0.351695	338.008902	0.005644	8.5
183	-0.862928	337.294295	0.007560	9.0
184	-0.551934	336.583703	0.007411	8.2
185	-0.894416	335.877089	0.005935	9.0
186	-0.000000	335.174416	0.000000	8.6
187	-0.927251	334.475651	0.005328	9.3
188	-0.688055	333.780756	0.005695	8.4
189	-0.800414	333.089698	0.008542	9.2
190	-0.306311	332.402443	0.003882	8.4
191	-0.000000	331.718955	0.000000	9.8
192	-0.503696	331.039203	0.010273	9.5
193	-0.000000	330.363153	0.000000	8.2
194	-0.708647	329.690771	0.007316	9.3
195	-0.408478	329.022027	0.005800	8.3
196	-0.079293	328.356888	0.000759	8.9
197	-0.420681	327.695322	0.005614	8.4
198	0.000000	327.037299	0.000000	8.9
199	-0.628059	326.382787	0.011526	9.1
200	-0.487698	325.731758	0.006452	8.6
201	-0.000000	325.084179	0.000000	8.5
202	-0.665023	324.440023	0.003901	10.0
203	-0.369122	323.799258	0.005294	9.6
204	-0.698423	323.161858	0.006663	8.5
205	-0.421776	322.527792	0.006194	9.6
206	-1.057615	321.897034	0.008147	8.5
207	-0.548657	321.269554	0.006294	8.9
208	-0.845424	320.645325	0.004694	8.6
209	-0.054760	320.024320	0.001411	8.7
210	-1.002492	319.406512	0.008564	8.5
211	-0.000479	318.791875	0.000060	9.0
212	-0.002913	318.180381	0.000670	8.4
213	-0.230123	317.572005	0.006094	8.5
214	-0.709598	316.966721	0.004515	8.4
215	-0.000000	316.364504	0.000000	9.6
216	-0.207691	315.765329	0.003424	8.6
217	-0.517326	315.169170	0.005573	9.5
218	-0.000000	314.576003	0.000000	9.3
219	-0.435146	313.985804	0.006137	8.3
220	-0.919424	313.398548	0.007255	9.1
221	-0.910416	312.814213	0.007039	8.7
