1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.663421	0.000000	16.775231	0.019472	812.8
1	-0.662600	0.000000	16.775231	0.014116	2.5
2	-0.656551	0.999996	16.012724	0.011632	3.0
3	-0.673206	0.441276	16.429986	0.008256	2.5
4	-0.672489	0.000000	16.775231	0.010205	2.4
5	-0.678125	0.000000	16.775231	0.011268	2.2
6	-0.677012	0.311692	16.529887	0.009777	3.1
7	-0.668784	0.535849	16.357835	0.011936	2.5
8	-0.698133	0.000000	16.775231	0.013085	2.6
9	-0.682259	0.999994	16.012725	0.009127	2.6
10	-0.657068	0.441274	16.429987	0.011804	2.5
11	-0.659721	0.000000	16.775231	0.010910	2.5
12	-0.662022	0.000000	16.775231	0.012161	2.9
13	-0.671241	0.000000	16.775231	0.006222	2.6
14	-0.697621	0.962896	16.039773	0.011959	2.3
15	-0.683757	0.416216	16.449211	0.011357	2.4
16	-0.645855	0.000000	16.775231	0.010969	2.3
17	-0.696486	0.981657	16.026083	0.010489	2.4
18	-0.665024	1.558311	15.616411	0.016670	3.5
19	-0.655075	0.999591	16.013019	0.020868	2.4
20	-0.666672	1.999591	15.316788	0.010102	2.6
21	-0.691463	2.999591	14.678578	0.011021	2.2
22	-0.686425	3.999446	14.091507	0.014986	2.6
23	-0.701683	4.015265	14.082596	0.012028	2.6
24	-0.689132	5.015265	13.541275	0.007800	2.9
25	-0.655676	4.456551	13.838476	0.008284	2.3
26	-0.700101	3.898050	14.148894	0.013578	2.6
27	-0.672404	3.483653	14.388370	0.007672	2.3
28	-0.694018	2.924933	14.724382	0.008361	2.4
29	-0.678548	3.810473	14.198837	0.011760	2.2
30	-0.670796	3.723779	14.248625	0.011667	3.5
31	-0.728608	4.723776	13.694718	0.010653	2.7
32	-0.671074	4.359148	13.891628	0.012957	2.4
33	-0.671694	3.800428	14.204588	0.013190	2.5
34	-0.689621	4.800428	13.654032	0.006077	2.6
35	-0.676048	4.595219	13.763503	0.009554	2.3
36	-0.692693	5.493452	13.296865	0.013360	3.2
37	-0.666686	6.470245	12.824052	0.012054	2.7
38	-0.678285	7.470201	12.373634	0.009254	2.9
39	-0.704741	8.470028	11.953835	0.012848	2.4
40	-0.710864	9.470028	11.561521	0.009808	2.6
41	-0.659788	8.911424	11.777435	0.009031	2.6
42	-0.662499	8.417903	11.975016	0.007957	3.1
43	-0.690587	8.057227	12.123657	0.015629	2.4
44	-0.688781	7.498506	12.361345	0.010788	2.5
45	-0.683902	6.939786	12.608538	0.012328	2.4
46	-0.694347	7.939786	12.172857	0.010748	2.4
47	-0.705048	8.939702	11.766312	0.010495	2.2
48	-0.690826	8.381052	11.990036	0.016068	3.3
49	-0.667804	7.823057	12.222154	0.011616	2.3
50	-0.667579	8.822988	11.812360	0.007714	2.4
51	-0.676962	8.267507	12.036552	0.010621	2.2
52	-0.720904	9.265711	11.639570	0.017245	2.4
53	-0.670061	8.706990	11.858484	0.013504	2.3
54	-0.680061	9.706989	11.472302	0.014215	2.8
55	-0.677993	9.150349	11.684106	0.010853	2.8
56	-0.672381	8.592128	11.904513	0.009401	2.8
57	-0.681775	8.156132	12.082531	0.008035	2.4
58	-0.676871	9.115047	11.697802	0.009350	2.6
59	-0.681009	10.113982	11.322236	0.010654	2.3
60	-0.674159	10.599173	11.148389	0.010085	2.9
61	-0.694981	10.040453	11.349057	0.008363	2.5
62	-0.652332	11.040452	10.994847	0.010330	2.5
63	-0.662455	10.482099	11.189847	0.017033	2.2
64	-0.675200	9.924974	11.391436	0.008845	2.6
65	-0.692641	10.924974	11.034617	0.010322	2.4
66	-0.691891	10.366290	11.231161	0.005467	2.4
67	-0.670892	10.001538	11.363303	0.006527	3.3
68	-0.699104	9.513848	11.544917	0.007011	2.8
69	-0.658708	9.661862	11.489187	0.012260	2.7
70	-0.665362	10.661836	11.126324	0.010559	2.7
71	-0.690327	11.661790	10.785688	0.010123	2.4
72	-0.655690	11.103745	10.973170	0.009086	2.9
73	-0.694809	12.100923	10.642599	0.007212	3.1
74	-0.683047	11.542211	10.825320	0.007516	2.8
75	-0.659914	12.538533	10.503735	0.009704	4.1
76	-0.686092	12.004598	10.673660	0.009495	2.7
77	-0.688732	12.597473	10.485308	0.012307	3.0
78	-0.699785	12.039265	10.662461	0.010131	2.8
79	-0.677338	11.480545	10.845873	0.012446	2.8
80	-0.709998	10.922673	11.035413	0.008242	2.9
81	-0.687490	10.363988	11.231986	0.014499	3.0
82	-0.716295	10.018293	11.357164	0.010101	3.6
83	-0.674422	9.459573	11.565489	0.011770	3.1
84	-0.702402	10.146594	11.310382	0.009949	2.9
85	-0.668478	9.820050	11.430217	0.014965	2.9
86	-0.682751	9.261357	11.641245	0.017187	3.1
87	-0.664038	10.261357	11.268860	0.009588	3.8
88	-0.639336	11.261357	10.919561	0.008923	2.6
89	-0.648594	12.260975	10.591387	0.010556	2.2
90	-0.672729	13.260918	10.282266	0.008253	2.7
91	-0.709096	12.704639	10.451970	0.017603	2.2
92	-0.695828	13.704639	10.150800	0.007661	2.6
93	-0.674030	13.145920	10.316895	0.011235	3.1
94	-0.686689	14.145349	10.023513	0.009925	3.1
95	-0.688625	13.586629	10.185435	0.009877	2.7
96	-0.690014	14.440840	9.939941	0.008735	2.4
97	-0.709446	15.440758	9.667194	0.012998	2.4
98	-0.679804	14.882037	9.817722	0.012450	2.5
99	-0.695546	14.323317	9.973012	0.012605	3.1
100	-0.681592	15.323317	9.698450	0.008792	2.7
101	-0.681888	16.323317	9.438600	0.016660	2.5
102	-0.682903	17.323317	9.192311	0.010664	2.5
103	-0.682073	16.764596	9.328310	0.011609	2.3
104	-0.697125	17.757309	9.089379	0.010245	2.5
105	-0.674862	17.198590	9.222326	0.005957	2.9
106	-0.691366	18.190929	8.988811	0.010275	3.0
107	-0.661887	17.679045	9.107770	0.011274	2.8
108	-0.695624	17.120325	9.241261	0.006827	2.8
109	-0.666491	16.571391	9.376279	0.011616	2.4
110	-0.663771	16.016822	9.516751	0.010595	2.6
111	-0.715570	17.016822	9.266421	0.009478	3.3
